CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
11.179.118/0001-45;2017-09-01;1;2017-09-30;2123;2119;2;0;0;0;0;0;0;0;0;0;1;1;0;0;110604833.44;109583347.29;642168;170.645917096461;0.00033;0;0.008398;-1.2E-05;0.00841;0
11.179.118/0001-45;2017-10-01;1;2017-10-31;2194;2190;2;0;0;0;0;0;0;0;0;0;1;1;0;0;110593342.73;109599668.76;642168;170.67133329596;0.000327;0;0.008381;0.000149;0.008232;0
11.179.118/0001-45;2017-11-01;1;2017-11-30;2225;2221;3;0;0;0;0;0;0;0;0;0;1;0;0;0;110598717.31;109607858.57;642168;170.684086672024;0.000332;0;0.008386;7.5E-05;0.008311;0
11.179.118/0001-45;2017-12-01;1;2017-12-31;2265;2261;3;0;0;0;0;0;0;0;0;0;1;0;0;0;104367689.08;103274608.27;642168;160.82179160282;0.000348;0;-0.048539;-0.057781;0.009242;0
11.233.841/0001-65;2017-01-01;1;;1;;;;;;;;;;;;;;;;165982321.43;165864485.3;1310444.47640794;126.571165956341;8.6E-05;4.1E-05;0.014135;-6E-05;0.014195;0
11.233.841/0001-65;2017-02-01;1;;1;;;;;;;;;;;;;;;;164410735.39;164283856.55;1310444.47640794;125.364988374264;8.6E-05;4.2E-05;0.009655;-0.00953;0.019185;0
11.233.841/0001-65;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;164854499.77;164735517.21;1310444.47640794;125.709650561889;8.6E-05;4.2E-05;0.010221;0.002749;0.007472;0
11.233.841/0001-65;2017-04-01;1;;1;;;;;;;;;;;;;;;;165079409.05;164975314.29;1310444.47640794;125.892639680709;8.6E-05;4.2E-05;0.010423;0.001456;0.008967;0
11.233.841/0001-65;2017-05-01;1;;1;;;;;;;;;;;;;;;;165879928.78;165242374.23;1310444.47640794;126.096433084251;8.6E-05;4.2E-05;0.009965;0.001619;0.008346;0
11.233.841/0001-65;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;1;;;164045682.44;163992167.82;1310444.47640794;125.142400744455;8.6E-05;4.2E-05;0.002815;-0.007566;0.010381;0
11.233.841/0001-65;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;164365026.33;164169702.01;1310444.47640794;125.277877060465;8.6E-05;4.2E-05;0.010605;0.001083;0.009522;0
11.233.841/0001-65;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;164694884.41;164483371.76;1310444.47640794;125.517238403618;8.6E-05;4.2E-05;0.010108;0.001911;0.008197;0
11.233.841/0001-65;2017-09-01;1;2017-09-29;1;;;;;;;;;;;;;1;;;165013811.92;164515984.82;1310444.47640794;125.542125425226;8.6E-05;4.2E-05;0.009044;0.000198;0.008846;0
11.233.841/0001-65;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;;;;165321508.49;165064423.78;1310444.47640794;125.960639120292;8.6E-05;4.2E-05;0.009318;0.003334;0.005984;0
11.233.841/0001-65;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;;;;165261521.68;164907812.75;1310444.47640794;125.841129264804;8.6E-05;4.2E-05;0.009811;-0.000949;0.01076;0
11.233.841/0001-65;2017-12-01;1;2017-12-29;1;;;;;;;;;;;;;1;;;165251228.62;165038651.47;1310444.47640794;125.94097227407;8.6E-05;4.2E-05;0.011228;0.000793;0.010435;0
11.260.134/0001-68;2017-01-01;1;2017-01-31;2551;;;;;;;;;;;;;;;;172278720.54;170857258.59;165000;1035.49853690909;0.000495;3.1E-05;0.006476;-0.000761;0.007237;0
11.260.134/0001-68;2017-02-01;1;2017-02-24;2344;;;;;;;;;;;;;;;;172182894.93;170799439.9;165000;1035.14812060606;0.000416;2.5E-05;0.006905;-0.000338;0.007243;0
11.260.134/0001-68;2017-03-01;1;2017-03-31;2301;2279;13;;;;1;;;;;;6;2;;;172286118.32;170869782.87;165000;1035.57444163636;0.000552;3.2E-05;0.007657;0.000412;0.007245;0
11.260.134/0001-68;2017-04-01;1;2017-04-28;2397;;;;;;;;;;;;;;;;172302234.84;170872735.95;165000;1035.59233909091;0.0004377;2.5E-05;0.007259;1.7E-05;0.007242;0
11.260.134/0001-68;2017-05-01;1;2017-05-31;2384;;;;;;;;;;;;;;;;172276385.98;170856327.08;165000;1035.49289139394;0.000538;3.1E-05;0.007146;-9.6E-05;0.007242;0
11.260.134/0001-68;2017-06-01;1;2017-06-30;2408;2387;14;;;;1;;;;;;4;2;;;172240028.57;170840482.82;165000;1035.39686557576;0.000518;2.9E-05;0.00715;-9.3E-05;0.007243;0
11.260.134/0001-68;2017-07-01;1;2017-07-31;2466;;;;;;;;;;;;;;;;172229525.57;170827228.75;165000;1035.31653787879;0.000516;2.9E-05;0.007166;-7.7E-05;0.007243;0
11.260.134/0001-68;2017-08-01;1;2017-08-31;2553;;;;;;;;;;;;;;;;172306848.82;170821675.25;165000;1035.28288030303;0.00057;3.2E-05;0.007211;-3.3E-05;0.007244;0
11.260.134/0001-68;2017-09-01;1;2017-09-29;2568;2547;13;;;;1;;;;;;6;1;;;172222358.9;170812402.26;165000;1035.22668036364;0.000515;2.8E-05;0.00719;-5.4E-05;0.007244;0
11.260.134/0001-68;2017-10-01;1;2017-10-31;2584;;;;;;;;;;;;;;;;172217769.47;170792638.27;165000;1035.10689860606;0.000557;2.9E-05;0.007129;-0.000116;0.007245;0
11.260.134/0001-68;2017-11-01;1;2017-11-30;2586;;;;;;;;;;;;;;;;172199433.88;170779122.42;165000;1035.02498436364;0.000525;2.8E-05;0.007167;-7.9E-05;0.007246;0
11.260.134/0001-68;2017-12-01;1;2017-12-29;2607;2587;12;;;1;;;;;;;6;1;;;194552135.91;193086062.18;165000;1170.21855866667;0.000477;2.7E-05;0.137865;0.130619;0.007246;0
11.268.335/0001-01;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;198477638.66;193381891.83;153.4270025;1260416.28056965;8.7E-05;7.9E-05;0.0003;0.0003;0;0
11.268.335/0001-01;2017-02-01;1;2017-02-24;1;;;;;;;;;;;;;;;;198595156.66;193500776.69;153.4270025;1261191.1432605;8.691E-05;7.852E-05;0.00061477;0.00061477;0;0
11.268.335/0001-01;2017-03-01;1;2017-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;198526510.26;193475292.28;153.4270025;1261025.0420554;7.267E-05;6.428E-05;-0.0001317;-0.0001317;0;0
11.268.335/0001-01;2017-04-01;1;2017-04-28;1;;;;;;;;;;;;;;;;198524685.4;193475463.69;153.4270025;1261026.1592642;9.055E-05;8.215E-05;8.9E-07;8.9E-07;0;0
11.268.335/0001-01;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;198419294.05;193359802.39;153.4270025;1260272.3069559;7.273E-05;6.433E-05;-0.00059781;-0.00059781;0;0
11.268.335/0001-01;2017-06-01;1;2017-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;198962188.33;193898763.27;154.0622087;1258574.4739488;8.675E-05;7.838E-05;-0.0013472;-0.0013472;0;0
11.268.335/0001-01;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;197984983.58;192916363.24;154.0622087;1252197.8288372;8.369E-05;7.527E-05;-0.00506656;-0.00506656;0;0
11.268.335/0001-01;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;197794037.21;192717357.91;154.0622087;1250906.1082285;8.353E-05;7.511E-05;-0.00103156;-0.00103156;0;0
11.268.335/0001-01;2017-09-01;1;2017-09-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;197763036.22;192685432.95;154.3821646;1248106.8227618;8.825E-05;8.219E-05;-0.00223781;-0.00223781;0;0
11.268.335/0001-01;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;;;;198979386.34;193894625.14;155.1833372;1249455.1840325;7.711E-05;7.108E-05;0.00108033;0.00108033;0;0
11.268.335/0001-01;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;;;;199056433.29;193967919.97;155.1833372;1249927.495244;8.308E-05;7.471E-05;0.00037801;0.00037801;0;0
11.268.335/0001-01;2017-12-01;1;2017-12-29;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;151306676.31;146213485.69;155.664148;939288.1249059;0.00010272;9.473E-05;-0.24852591;-0.24852591;0;0
11.274.415/0001-70;2017-01-01;1;2017-01-31;910;905;3;0;0;0;0;0;0;0;0;0;0;2;0;0;100968587.62;97365643.01;59245;1643.44067870706;0.000173;0;0.03582;0.004109;0.031711;0
11.274.415/0001-70;2017-02-01;1;2017-02-28;901;896;3;0;0;0;0;0;0;0;0;0;0;2;0;0;98983840;97742098.29;59245;1649.79489053929;0.000173;0;0.01124;0.003866;0.007374;0
11.274.415/0001-70;2017-03-01;1;2017-03-31;912;907;3;0;0;0;0;0;0;0;0;0;0;2;0;0;99359176.08;98108538.84;59245;1655.98006312769;0.000174;0;0.011267;0.003749;0.007518;0
11.274.415/0001-70;2017-04-01;1;2017-04-30;914;909;3;0;0;0;0;0;0;0;0;0;0;2;0;0;99608196.94;98360617.05;59245;1660.23490674319;0.000198;0;0.011245;0.002569;0.008676;0
11.274.415/0001-70;2017-05-01;1;2017-05-31;913;909;3;0;0;0;0;0;0;0;0;0;0;1;0;0;99978143.14;98713493.97;59245;1666.19113798633;0.000173;0;0.012438;0.003588;0.00885;0
11.274.415/0001-70;2017-06-01;1;2017-06-30;913;909;3;0;0;0;0;0;0;0;0;0;0;1;0;0;100312823.91;97469387.06;59245;1645.19178090978;0.000175;0;0.008087;-0.012603;0.02069;0
11.274.415/0001-70;2017-07-01;1;2017-07-31;914;910;3;0;0;0;0;0;0;0;0;0;0;1;0;0;100834848.85;97888121.55;59245;1652.25962612879;0.000173;0;0.009028;0.004296;0.004732;0
11.274.415/0001-70;2017-08-01;1;2017-08-31;926;922;3;0;0;0;0;0;0;0;0;0;0;1;0;0;99681102.43;98212838.2;59245;1657.74053844206;0.000175;0;0.009095;0.003317;0.005778;0
11.274.415/0001-70;2017-09-01;1;2017-09-30;926;922;3;0;0;0;0;0;0;0;0;0;0;1;0;0;100105200.98;98653852.72;59245;1665.1844496582;0.000175;0;0.009041;0.00449;0.004551;0
11.274.415/0001-70;2017-10-01;1;2017-10-31;933;928;3;0;0;0;0;0;0;0;0;0;0;2;0;0;100390121.24;99077112.55;59245;1672.32867836948;0.000174;0;0.009052;0.00429;0.004762;0
11.274.415/0001-70;2017-11-01;1;2017-11-30;940;935;3;0;0;0;0;0;0;0;0;0;0;2;0;0;100833986.96;99375854.66;59245;1677.37116482404;0.000173;0;0.008977;0.003015;0.005962;0
11.274.415/0001-70;2017-12-01;1;2017-12-31;940;935;3;0;0;0;0;0;0;0;0;0;0;2;0;0;112498380.12;108601394.8;59245;1833.08962444088;0.000159;0;0.122164;0.092835;0.029329;0
11.281.322/0001-72;2017-01-01;1;2017-01-31;1784;;;;;;;;;;;;;;;;126303594.86;126152277.32;195000;646.934755487179;0.000298;4E-06;0.0031;3.9E-05;0.003061;0
11.281.322/0001-72;2017-02-01;1;2017-02-24;1784;;;;;;;;;;;;;;;;126301046.96;126146660.26;195000;646.90595;0.00029765;3.96E-06;0.00281511;-4.453E-05;0.00285964;0
11.281.322/0001-72;2017-03-01;1;2017-03-31;1816;1793;15;0;0;0;1;0;0;0;0;0;4;3;0;0;126298953.81;126140703.82;195000;646.8754042;0.00029766;3.96E-06;0.00265796;-4.722E-05;0.00270518;0
11.281.322/0001-72;2017-04-01;1;2017-04-28;1805;;;;;;;;;;;;;;;;126301028.29;126139724.49;195000;646.870382;0.00029767;3.96E-06;0.0026048;-7.76E-06;0.00261256;0
11.281.322/0001-72;2017-05-01;1;2017-05-31;1772;;;;;;;;;;;;;;;;126297340.92;126130195.13;195000;646.8215134;0.00029769;3.96E-06;0.00262978;-7.555E-05;0.00270533;0
11.281.322/0001-72;2017-06-01;1;2017-06-30;1756;1735;15;0;0;0;1;0;0;0;0;0;3;2;0;0;125717233.66;125580396.8;195000;644.0020348;0.00030964;3.98E-06;-0.00211724;-0.00435897;0.00224173;0
11.281.322/0001-72;2017-07-01;1;2017-07-31;1739;;;;;;;;;;;;;;;;126304068.54;126162978.58;195000;646.9896337;0.00030821;3.96E-06;0.00261596;-1.156E-05;0.00262752;0
11.281.322/0001-72;2017-08-01;1;2017-08-31;1741;;;;;;;;;;;;;;;;126292117.5;126146071.1;195000;646.9029287;0.00030825;3.96E-06;0.00257082;-0.00013401;0.00270483;0
11.281.322/0001-72;2017-09-01;1;2017-09-29;1723;1700;0;0;0;0;1;0;0;0;0;0;3;2;0;17;126303864.93;126153482.84;195000;646.9409376;0.00030823;3.96E-06;0.00282579;5.876E-05;0.00276703;0
11.281.322/0001-72;2017-10-01;1;2017-10-31;1769;;;;;;;;;;;;;;;;126407320.52;126129019.92;195000;646.8154867;0.00030829;3.96E-06;-0.00019391;-0.00019391;0;0
11.281.322/0001-72;2017-11-01;1;2017-11-30;1769;;;;;;;;;;;;;;;;126045824.62;125886532.45;195000;645.5719612;0.00030889;3.97E-06;0.00078302;-0.00192254;0.00270556;0
11.281.322/0001-72;2017-12-01;1;2017-12-29;1778;1754;17;0;0;0;1;0;0;0;0;0;3;3;0;0;79137765.38;78974231.63;195000;404.9960596;0.00049237;6.33E-06;-0.3716176;-0.37265544;0.00103784;0
11.326.746/0001-06;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;342389045.9;266815911.27;17450;15290.3101014327;0.0003;;0.000946;0.000946;;
11.326.746/0001-06;2017-02-01;1;2017-02-24;1;;;;;;;;;;;;;;;;344614264.75;269080216.65;17450;15420.069722063;0.0002;;0.0084;0.0084;;
11.326.746/0001-06;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;344414057.76;268895772.06;17450;15409.4998315186;0.000274;;-0.000685;-0.000685;;
11.326.746/0001-06;2017-04-01;1;2017-04-30;1;;;;;;;;;;;;;;;;345329416.76;269849806.42;17450;15464.1722876791;0.000235;;0.003548;0.003548;;
11.326.746/0001-06;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;346360550.13;270882551.21;17450;15523.3553702006;0.000266;;0.003827;0.003827;;
11.326.746/0001-06;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;1;;;347224945.8;271759962.04;17450;15573.6367931232;0.000258;;0.003239;0.003239;;
11.326.746/0001-06;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;338000795.92;262576371.46;17450;15047.356530659;0.000264;;0.003004;-0.033793;0.036797;
11.326.746/0001-06;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;336992951.11;261602142.6;17450;14991.5267965616;0.000279;;-0.00371;-0.00371;;
11.326.746/0001-06;2017-09-01;1;2017-09-30;1;;;;;;;;;;;;;1;;;337132441.04;261539050.07;17450;14987.9111787966;0.000254;;-0.000241;-0.000241;;
11.326.746/0001-06;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;;;;337407239.56;261812920.74;17450;15003.6057730659;0.000262;;0.001047;0.001047;;
11.326.746/0001-06;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;;;;337840867.74;262482647.99;17450;15041.9855581662;0.000254;;0.002558;0.002558;;
11.326.746/0001-06;2017-12-01;1;2017-12-31;1;;;;;;;;;;;;;1;;;351096975.96;276011457.97;17450;15817.2755283668;0.000234;;0.051542;0.051542;;
11.602.654/0001-01;2017-01-01;1;2017-01-31;2332;2324;6;0;0;0;0;0;0;0;0;0;2;0;0;0;244976514.27;242946572.99;167000;1454.76989814371;0.000283;0;0.008233;0.000392;0.007841;0
11.602.654/0001-01;2017-02-01;1;2017-02-28;2338;2329;7;0;0;0;0;0;0;0;0;0;2;0;0;0;245010190.15;243044643.97;167000;1455.35714952096;0.000285;0;0.008034;0.000404;0.00763;0
11.602.654/0001-01;2017-03-01;1;2017-03-31;2341;2332;7;0;0;0;0;0;0;0;0;0;2;0;0;0;245111111.95;243052572.34;167000;1455.40462479042;0.000285;0;0.008056;3.3E-05;0.008023;0
11.602.654/0001-01;2017-04-01;1;2017-04-30;2350;2341;7;0;0;0;0;0;0;0;0;0;2;0;0;0;245128793.76;243049919.01;167000;1455.38873658683;0.000305;0;0.007894;-1.1E-05;0.007905;0
11.602.654/0001-01;2017-05-01;1;2017-05-31;2350;2341;7;0;0;0;0;0;0;0;0;0;2;0;0;0;245114061.49;243211614.06;167000;1456.35697041916;0.000305;0;0.007894;0.000665;0.007229;0
11.602.654/0001-01;2017-06-01;1;2017-06-30;2345;2337;6;0;0;0;0;0;0;0;0;0;2;0;0;0;245695581.26;243098859.21;167000;1455.68179167665;0.000266;0;0.007841;-0.000464;0.008305;0
11.602.654/0001-01;2017-07-01;1;2017-07-31;2322;2315;5;0;0;0;0;0;0;0;0;0;2;0;0;0;245654687.96;243160644.87;167000;1456.05176568862;0.000286;0;0.007655;0.000254;0.007401;0
11.602.654/0001-01;2017-08-01;1;2017-08-31;2353;2345;6;0;0;0;0;0;0;0;0;0;2;0;0;0;245658734.47;243183830.44;167000;1456.19060143713;0.000285;0;0.007772;9.5E-05;0.007677;0
11.602.654/0001-01;2017-09-01;1;2017-09-30;2353;2345;6;0;0;0;0;0;0;0;0;0;2;0;0;0;245586158.01;243179024.25;167000;1456.16182185629;0.000286;0;0.007923;-2E-05;0.007943;0
11.602.654/0001-01;2017-10-01;1;2017-10-31;2389;2381;6;0;0;0;0;0;0;0;0;0;2;0;0;0;245470336.89;243175086.97;167000;1456.13824532934;0.000286;0;0.007922;-1.6E-05;0.007938;0
11.602.654/0001-01;2017-11-01;1;2017-11-30;2406;2397;6;0;1;0;0;0;0;0;0;0;2;0;0;0;245342461.63;243183017.11;167000;1456.1857311976;0.000285;0;0.007454;3.3E-05;0.007421;0
11.602.654/0001-01;2017-12-01;1;2017-12-31;2431;2423;6;0;0;0;0;0;0;0;0;0;2;0;0;0;261259113.55;258869477.74;167000;1550.11663317365;0.000268;0;0.07175;0.064505;0.007245;0
11.664.201/0001-00;2017-01-01;1;2017-01-31;4094;4084;8;;;;;;;;;;2;;;;176263105.18;173619828.67;1694502;102.460680878512;0.001042;2.9E-05;0.0131;0.001881;0.011219;0
11.664.201/0001-00;2017-02-01;1;2017-02-24;4172;;;;;;;;;;;;;;;;177938495.58;175470513.71;1694502;103.552851345115;0.000849;2.8E-05;0.020711;0.010659;0.010052;0
11.664.201/0001-00;2017-03-01;1;2017-03-31;4262;4246;14;;;;;;;;;;2;;;;178366651.79;176257878.49;1694502;104.017509858354;0.001111;2.8E-05;0.014434;0.004487;0.009947;0
11.664.201/0001-00;2017-04-01;1;2017-04-28;4371;4355;13;;;;;;;;;;3;;;;177876152.5;175866096.14;1694502;103.786301898729;0.000807;2.8E-05;0.007392;-0.002222;0.009614;0
11.664.201/0001-00;2017-05-01;1;2017-05-31;4492;4477;13;;;;;;;;;;;2;;;176787506.5;174780209.95;1694502;103.145472799678;0.000956;2.9E-05;0.003268;-0.006175;0.009443;0
11.664.201/0001-00;2017-06-01;1;2017-06-30;4659;4645;12;;;;;;;;;;2;;;;175122695.54;173161152.58;1694502;102.189995987022;0.000931;2.9E-05;4.5E-05;-0.009263;0.009308;0
11.664.201/0001-00;2017-07-01;1;2017-07-31;5491;5473;16;;;;;;;;;;2;;;;235467987.39;233628402.99;2241799;104.214696763626;0.000745;2.1E-05;0.0263;0.019813;0.006487;0
11.664.201/0001-00;2017-08-01;1;2017-08-31;5619;5602;15;;;;;;;;;;2;;;;235939439.07;233770123.87;2241799;104.277914242089;0.001004;2.1E-05;0.008095;0.000607;0.007488;0
11.664.201/0001-00;2017-09-01;1;2017-09-29;5717;5706;9;;;;;;;;;;2;;;;236741194.19;234779848.46;2241799;104.728322414275;0.000848;2.1E-05;0.01104;0.004319;0.006721;0
11.664.201/0001-00;2017-10-01;1;2017-10-31;5760;5743;14;;;;;;;;;;2;1;;;236076883.03;234064885.93;2241799;104.409398848871;0.00086;2.1E-05;0.003826;-0.00305;0.006876;0
11.664.201/0001-00;2017-11-01;1;2017-11-30;6089;6073;13;;;;;;;;;;2;1;;;235021307.84;233058031.48;2241799;103.960270960956;0.000814;2.2E-05;0.002409;-0.004297;0.006706;0
11.664.201/0001-00;2017-12-01;1;2017-12-29;6357;6339;15;;;;;;;;;;2;1;;;235099464.37;233119958.73;2241799;103.987894869255;0.000813;2.1E-05;0.007001;0.000266;0.006735;0
11.701.400/0001-40;2017-01-01;1;;7;;;;;;;;;;;;;;;;29576987.93;29477176.79;13300000;2.21632908195489;0.000568304424787486;0.0004;0.005231;0.005231;0;0
11.701.400/0001-40;2017-02-01;1;;7;;;;;;;;;;;;;;;;29597653.96;29508798.65;13300000;2.21870666541353;0.000542;0.0004;0.001073;0.001073;0;0
11.701.400/0001-40;2017-03-01;1;2017-03-31;7;4;1;;;;;;2;;;;;;;;29654551.73;29569051.8;13300000;2.22323697744361;0.000567;0.000399;0.002042;0.002042;0;0
11.701.400/0001-40;2017-04-01;1;;7;;;;;;;;;;;;;;;;29701438.52;29617701.37;13300000;2.22689483984962;0.000566;0.000399;0.001645;0.001645;0;0
11.701.400/0001-40;2017-05-01;1;;7;;;;;;;;;;;;;;;;29703171.08;29613223.92;13300000;2.22655818947368;0.000566;0.000399;-0.000151;-0.000151;0;0
11.701.400/0001-40;2017-06-01;1;2017-06-30;7;4;1;;;;;;2;;;;;;;;29769409.21;29005886.18;13300000;2.18089369774436;0.000578;0.000407;0.001753;-0.020509;0.022262;0
11.701.400/0001-40;2017-07-01;1;2017-07-31;7;;;;;;;;;;;;;;;;29720181.3;29029452.47;13300000;2.18266559924812;0.000577;0.000407;0.021472;0.000812;0.02066;0
11.701.400/0001-40;2017-08-01;1;2017-08-31;7;;;;;;;;;;;;;;;;29783368.44;29078194.62;13300000;2.18633042255639;0.000577;0.000407;0.001679;0.001679;0;0
11.701.400/0001-40;2017-09-01;1;2017-09-29;7;4;1;;;;;;2;;;;;;;;29835017.23;29082870.46;13300000;2.18668198947368;0.000576;0.000406;0.000161;0.000161;0;0
11.701.400/0001-40;2017-10-01;1;2017-10-31;7;;;;;;;;;;;;;;;;29904399.11;29152675.02;13300000;2.19193045263158;0.000575;0.000405;0.0024;0.0024;0;0
11.701.400/0001-40;2017-11-01;1;2017-11-30;7;;;;;;;;;;;;;;;;29913755.17;29196933.96;13300000;2.1952581924812;0.000574;0.000404;0.001518;0.001518;0;0
11.701.400/0001-40;2017-12-01;1;2017-12-29;7;4;1;;;;;;2;;;;;;;;29792359.96;28907538.96;13300000;2.17349916992481;0.00058;0.000408;-0.003801;-0.009912;0.006111;0
11.728.688/0001-47;2017-01-01;1;2017-01-31;4826;;;;;;;;;;;;;;;;382751104.29;375929700.71;340100;1105.35048723905;0.000535;3.3E-05;0.02835;0.020319;0.008031;0
11.728.688/0001-47;2017-02-01;1;2017-02-24;4933;;;;;;;;;;;;;;;;382739119.33;375993692.7;340100;1105.53864363423;0.000497;2.7E-05;0.008041;0.00017;0.007871;0
11.728.688/0001-47;2017-03-01;1;2017-03-31;5175;5157;13;;;;1;;;;;;3;1;;;380503590.25;374092209.57;340100;1099.947690591;0.000625;3.5E-05;0.002812;-0.005057;0.007869;0
11.728.688/0001-47;2017-04-01;1;2017-04-28;5294;;;;;;;;;;;;;;;;382955974.96;376020051.6;340100;1105.61614701558;0.000485;2.6E-05;0.013062;0.005153;0.007909;0
11.728.688/0001-47;2017-05-01;1;2017-05-31;5450;;;;;;;;;;;;;;;;384720648.58;377300848.26;340100;1109.38208838577;0.00059;3.3E-05;0.011275;0.003406;0.007869;0
11.728.688/0001-47;2017-06-01;1;2017-06-30;5606;5586;14;;;;;;;;;;4;2;;;385264664.96;377655584.96;340100;1110.42512484563;0.000558;2.9E-05;0.008782;0.00094;0.007842;0
11.728.688/0001-47;2017-07-01;1;2017-07-31;5790;;;;;;;;;;;;;;;;383593874.91;376244205.39;340100;1106.27522902088;0.000561;2.9E-05;0.004098;-0.003737;0.007835;0
11.728.688/0001-47;2017-08-01;1;2017-08-31;5890;;;;;;;;;;;;;;;;384238449.55;375383337.49;340100;1103.74400908556;0.000619;3.2E-05;0.005576;-0.002288;0.007864;0
11.728.688/0001-47;2017-09-01;1;2017-09-29;6065;6049;11;;;;1;;;;;;3;1;;;389505261.86;380937516.97;340100;1120.07502784475;0.000551;2.8E-05;0.022678;0.014796;0.007882;0
11.728.688/0001-47;2017-10-01;1;2017-10-31;6285;;;;;;;;;;;;;;;;391064184.51;381839204.81;340100;1122.72627112614;0.000585;2.9E-05;0.010134;0.002367;0.007767;0
11.728.688/0001-47;2017-11-01;1;2017-11-30;6567;;;;;;;;;;;;;;;;388539151.04;380006197.99;340100;1117.33665977654;0.000559;2.8E-05;0.002949;-0.0048;0.007749;0
11.728.688/0001-47;2017-12-01;1;2017-12-29;6838;6821;12;;;;1;;;;;;3;1;;;391461720.94;383384693.85;340100;1127.270490591;0.000552;2.8E-05;0.016677;0.008891;0.007786;0
11.769.604/0001-13;2017-01-01;1;2017-01-31;1;;1;;;;;;;;;;;;;;1921.13;-49312.04;600399.9999;-0.0821319786945589;0.3366;;0.291469;0.291469;;
11.769.604/0001-13;2017-02-01;1;2017-02-24;1;;1;;;;;;;;;;;;;;216.57;-44885.55;600549.9999;-0.074740737669593;0.3366;;-0.0899;-0.0899;;
11.769.604/0001-13;2017-03-01;1;2017-03-31;1;;1;;;;;;;;;;;;;;1660.98;-41819.05;600699.999997;-0.0696171966043097;0.3366;;-0.068544;-0.068544;;
11.769.604/0001-13;2017-04-01;1;2017-04-30;1;;;;;;;;;;;;;;;;6023.04;-37233.39;600849.999997;-0.0619678621955328;0.2228;;-0.109887;-0.109887;;
11.769.604/0001-13;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;5453.31;-47216.94;600849.999997;-0.0785835732715915;0.3514;;0.268152;0.268152;;
11.769.604/0001-13;2017-06-01;1;2017-06-30;1;;1;;;;;;;;;;;;;;5260.31;-56705.36;600849.999997;-0.0943752350841027;0.1466;;0.200954;0.200954;;
11.769.604/0001-13;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;20237.3;-50237.85;601010;-0.0835890417796709;0.165162;;-0.11429;-0.11429;;
11.769.604/0001-13;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;5854.7;-40811.93;601200;-0.0678841151031271;-0.203308;;-0.187883;-0.187883;;
11.769.604/0001-13;2017-09-01;1;2017-09-30;1;;1;;;;;;;;;;;;;;5719.7;-50244.06;601200;-0.0835729540918164;0.165142;;0.231112;0.231112;;
